 263.26449  64.50612 1388019.96 769589.14  4769383.43  5437557.31 27.669 -68108684.81884  64.67074 3381363.47  2  -13.83   16.56   14.87    5.19    5.19  43.128   26.327 .010536    63     32   71.3   10    7  513404 3 1  500608 53248 
 263.22543  64.55668 1389745.69 765549.50  4771095.94  5436284.57 27.606 -68108684.21885  64.72100 3381350.24  4  -42.81  594.00   14.90  312.81  312.81  42.230  331.360 .134016    63     18   33.9   74   34  510729 1 1  500608 53248 
 262.62746  65.13743 1352344.98 764624.50  4733544.52  5406619.08 26.339 -68108670.21833  65.30028 3381199.54  1   -7.73   10.00   14.88    2.84    2.84  42.858   30.803 .012246    64     24  114.5   11    8  510088 3 1  500608 53248 
 262.34925  65.45121 1342612.21 756072.08  4723731.56  5392656.54 25.846 -68108663.61813  65.61286 3381119.34  3  -14.55  247.00   14.85  131.03  106.45  43.776  189.506 .072118    64     16   46.5   44   28  504387 4 1  500608 53248 
 262.20962  65.60898 1335956.06 753221.53  4717035.41  5385046.81 25.604 -68108660.01802  65.77008 3381079.34  1   -7.69   10.53   14.89    2.95    2.95  42.529   34.184 .013290    65     26  116.8   12   12  502482 2 4  500608 53248 
 262.16248  65.60954 1317897.53 767587.22  4698976.65  5380398.37 25.463 -68108657.81784  65.77125 3381079.12  2  -13.32   23.46   14.91    9.25    9.25  41.930   29.449 .012060    65     16   72.6   10    8  512069 3 4  500608 53248 
 261.85719  65.91473 1285897.00 777494.28  4666899.30  5360556.58 24.910 -68108648.41742  66.07601 3381002.30  2  -13.84   16.56   14.88    5.70    5.70  42.829   23.403 .009626    65     22   72.6    9    7  518678 2 2  500608 53248 
 261.60718  66.25548 1279829.57 765029.16  4660747.26  5345801.38 24.544 -68108641.41724  66.41524 3380917.69  3  -29.17   52.00   14.88   15.34   15.34  42.858   57.352 .022825    66     52   44.3   22   13  510372 4 1  500608 53248 
 261.44822  66.49649 1280572.69 752230.24  4661431.23  5336535.80 24.331 -68108637.01716  66.65498 3380858.54  3    -.91  429.00   14.85  324.26  315.13  43.776  371.488 .139939    66     16   45.8   62   42  501815 4 1  500608 53248 
 261.25990  66.69071 1248972.74 767842.82  4629783.89  5320758.09 23.990 -68108629.51677  66.84926 3380811.15  4  -65.07  297.00   14.89  112.06  112.06  42.552  183.843 .074234    67     13   34.8   54   23  512273 4 1  500608 53248 
 261.16693  66.78391 1230581.56 777963.10  4611370.09  5312351.87 23.819 -68108625.51655  66.94260 3380788.53  4  -65.07  297.00   14.87  111.84  111.84  43.164  179.468 .073336    67     26   33.9   53   23  519025 1 1  500608 53248 
 261.16669  66.76973 1225930.23 782412.94  4606722.17  5311721.59 23.807 -68108625.21651  66.92866 3380791.93  1   -7.73   10.00   14.86    2.99    2.99  43.470   27.743 .011386    67     32  114.5   10    8  521955 2 1  500608 53248 
