  39.48278  82.58120  451618.41 771060.15  3830168.10  4586995.95 10.062 -68235883.04305  82.64853 3378549.69  3  -29.17   52.00   14.87   17.20   17.20  43.128   48.780 .019597    93     14   45.8   19   13  514396 3 3  500608 53248 
  38.89967  82.72436  449050.18 767964.31  3827586.25  4581741.73  9.934 -68235880.24297  82.79046 3378536.08  2  -10.73   57.96   14.88   28.53   28.53  42.829   68.856 .027632    93     20   72.6   17   13  512319 1 3  500608 53248 
  37.24356  83.09900  434104.39 767364.56  3812605.85  4567142.85  9.574 -68235872.44268  83.16201 3378501.46  4    -.31 1161.00   14.88  732.47  695.75  42.829  690.544 .276688    93     20   34.3  126   55  511911 3 1  500608 53248 
  35.04461  83.53450  407642.87 774968.81  3786105.93  4549252.79  9.132 -68235862.84226  83.59401 3378463.05  1   -7.73   10.00   14.90    3.19    3.19  42.230   24.756 .010260    94     24  114.5    9    7  516989 2 1  500608 53248 
  34.92790  83.55583  405759.80 775881.41  3784221.02  4548323.40  9.108 -68235862.34224  83.61518 3378461.22  1   -7.74   10.00   14.91    2.99    2.99  41.930   27.743 .011608    94     24  114.5   10    8  517598 1 1  500608 53248 
  34.58669  83.61767  413900.46 765985.52  3792356.40  4546837.00  9.071 -68235861.54228  83.67633 3378455.94  1   -7.73   10.00   14.88    2.73    2.73  42.829   33.905 .013536    94     24  114.5   12    8  510997 2 4  500608 53248 
  32.83688  83.91212  380186.34 785677.68  3758617.66  4533300.58  8.729 -68235854.24187  83.96862 3378431.32  2  -12.80   30.36   14.89   13.51   13.51  42.529   36.369 .015384    95     18   72.6   11    9  524136 4 2  500608 53248 
  32.18309  84.01435  380244.54 781628.57  3758667.52  4529601.05  8.635 -68235852.24182  84.06991 3378422.97  4    5.76 1242.00   14.90  866.91  836.12  42.230  782.902 .330081    95     24   34.8  131   58  521423 1 1  500608 53248 
  30.85035  84.21088  400291.33 755294.52  3778698.56  4524059.31  8.494 -68235849.24188  84.26436 3378407.23  3  -16.50  221.00   14.87  123.87   97.51  43.128  171.506 .066112    95     18   46.5   39   26  503870 4 3  500608 53248 
  28.07935  84.57160  383307.86 756536.95  3761687.17  4509139.85  8.111 -68235841.14157  84.62201 3378379.31  1   -7.73   10.00   14.86    3.19    3.19  43.428   24.756 .009508    96     30  114.5    9    7  504694 1 4  500608 53248 
  26.61879  84.73939  345333.38 785022.87  3723700.12  4499779.20  7.868 -68235836.04119  84.78876 3378366.75  2  -13.32   23.46   14.90    8.44    8.44  42.230   32.168 .013680    96     26   73.9   11    8  523700 2 2  500608 53248 
