  80.58378  83.13715  425477.81 767370.88  3803984.71  4559094.63  9.358 -67980644.76247  83.19996 3378506.90  2  -11.25   51.06   14.90   30.03   30.03  42.074   61.516 .025091    94     26   71.3   14   12  511923 1 1  500608 53248 
  77.06221  83.79771  390495.34 774301.47  3768949.16  4532543.79  8.690 -67980630.46189  83.85510 3378453.81  2  -10.73   57.96   14.89   28.53   28.53  42.529   68.856 .028288    95     16   72.6   17   13  516546 3 3  500608 53248 
  76.62509  83.86951  381653.02 779704.28  3760101.30  4529215.59  8.605 -67980628.66178  83.92637 3378448.28  1   -7.73   10.00   14.89    2.87    2.87  42.529   30.883 .012866    95     20  116.8   11    9  520148 2 1  500608 53248 
  74.45974  84.19871  385962.70 762827.99  3764386.22  4517592.24  8.308 -67980622.36166  84.25250 3378423.51  1   -7.73   10.00   14.89    3.49    3.49  42.529   21.928 .008744    96     26  114.5    8    5  508890 2 2  500608 53248 
  74.76136  84.15501  363876.85 785053.70  3742303.60  4517407.78  8.303 -67980622.26151  84.20952 3378426.75  2  -11.25   51.06   14.89   26.33   26.33  42.529   60.864 .025704    96     22   72.6   15   12  523719 4 3  500608 53248 
  67.67790  84.99545  351096.71 762890.97  3729464.21  4484599.48  7.451 -67980604.36098  85.04237 3378367.49  3  -22.35  143.00   14.90   60.97   60.97  42.230  107.429 .043148    97     18   45.0   31   20  508942 2 3  500608 53248 
  67.52349  85.01013  331208.40 780884.03  3709574.91  4482593.67  7.398 -67980603.26082  85.05716 3378366.51  4  -79.23  108.00   14.87   29.82   29.82  43.128  102.526 .042245    97     40   33.0   38   16  520983 3 3  500608 53248 
  67.10317  85.05020  348464.44 763030.23  3726828.28  4482229.37  7.388 -67980603.06093  85.09664 3378363.84  4  -56.98  405.00   14.90  165.13  165.13  42.230  227.010 .091210    97     40   33.0   62   27  509058 2 3  500608 53248 
  60.11123  85.60055  328596.91 757087.36  3706925.21  4457720.09  6.736 -67980589.56046  85.64209 3378328.31  4  -71.14  216.00   14.90   74.00   74.00  42.230  143.264 .056668    98     40   33.9   46   20  505103 2 3  500608 53248 
  59.80186  85.62055  297401.13 785528.75  3675728.18  4454827.58  6.658 -67980587.96021  85.66225 3378327.05  2  -14.33   10.00   14.88    2.97    2.97  42.829   18.207 .007645    98     18   73.9    8    6  524039 1 4  500608 53248 
  57.20515  85.77809  297328.16 777954.50  3675645.40  4447609.13  6.463 -67980583.96011  85.81830 3378317.24  1   -7.73   10.00   14.88    3.49    3.49  42.829   21.928 .009030    98     26  114.5    8    7  518981 3 3  500608 53248 
  56.39446  85.82337  320704.73 753599.99  3699019.17  4446888.50  6.444 -67980583.56026  85.86291 3378314.44  2  -10.73   57.96   14.88   39.09   29.63  42.829   75.062 .029007    99     22   72.6   15   13  502736 1 1  500608 53248 
  54.96156  85.89901  310463.77 759369.49  3688773.55  4442566.52  6.327 -67980581.16013  85.93794 3378309.78  3  -19.42  182.00   14.89   79.85   79.85  42.529  135.625 .053590    99     22   45.0   37   23  506591 3 4  500608 53248 
  43.11076  86.35579  264019.68 775821.28  3642301.10  4413734.89  5.534 -67980565.05941  86.39084 3378281.42  3  -13.58  260.00   14.91  150.12  129.22  41.930  196.724 .082297   100     22   45.0   43   29  517562 2 3  500608 53248 
  40.65070  86.42018  283564.93 752223.58  3661842.14  4409995.55  5.430 -67980562.95949  86.45443 3378277.21  1   -7.73   10.00   14.90    3.02    3.02  42.230   27.832 .010868   100     22  116.8   10    7  501816 2 3  500608 53248 
  37.35444  86.49312  274424.37 754537.16  3652696.61  4403418.62  5.246 -67980559.25933  86.52676 3378272.24  4  -61.02  351.00   14.88  140.44  140.44  42.829  198.610 .076941   100     24   33.0   56   25  503395 2 3  500608 53248 
  26.74794  86.63770  236077.16 772220.03  3614337.51  4383427.80  4.682 -67980547.95879  86.67030 3378260.35  4  -65.07  297.00   14.90  116.20  116.20  42.230  174.771 .071922   101     24   33.9   51   23  515194 3 4  500608 53248 
  18.12022  86.66693  215588.62 777432.82  3593842.90  4368662.24  4.259 -67980539.55844  86.69943 3378254.27  1   -7.73   10.00   14.88    2.99    2.99  42.829   27.743 .011410   102     28  114.5   10    8  518633 1 1  500608 53248 
  17.77764  86.66656  207240.10 784904.61  3585494.19  4367785.84  4.234 -67980539.05837  86.69914 3378254.09  4  -54.95  432.00   14.89  183.29  183.29  42.529  241.474 .101940   102     28   33.4   64   28  523649 4 4  500608 53248 
  16.70455  86.66456  206136.56 784192.37  3584390.10  4366034.09  4.183 -67980538.05834  86.69717 3378253.55  1   -7.74   10.00   14.92    3.02    3.02  41.631   27.832 .011981   102     24  116.8   10    7  523142 4 3  500608 53248 
   7.83261  86.60267  205436.92 770049.88  3583687.57  4351714.23  3.766 -67980529.85812  86.63589 3378250.65  1   -7.73   10.00   14.89    3.07    3.07  42.529   28.014 .011383   102     26  121.4   10    7  513708 1 2  500608 53248 
 357.16121  86.41031  186471.30 769549.99  3564722.69  4332803.13  3.208 -67980518.95772  86.44559 3378251.39  1   -6.82   22.23   14.90    7.05    7.05  42.230   57.850 .023642   103     22  119.1   18   15  513373 4 1  500608 53248 
 348.38264  86.13050  184622.44 753888.15  3562879.12  4315752.20  2.698 -67980509.05745  86.16853 3378256.69  4   15.88 1377.00   14.88  711.88  674.04  42.829  766.220 .296321   104     22   33.9  160   63  502911 1 3  500608 53248 
 324.74562  84.33433   94820.60 773186.55  3473146.74  4246288.83   .534 -67980467.95577  84.39124 3378326.13  4  -69.12  243.00   14.91   84.47   84.47  41.930  152.268 .063267   107     24   32.6   48   21  515841 2 1  500608 53248 
 324.35322  84.28110   94863.85 771470.08  3473192.71  4244626.24   .480 -67980466.95574  84.33854 3378328.86  3  -26.25   91.00   14.92   32.52   32.52  41.631   77.828 .032426   107     28   45.8   26   16  514668 1 3  500608 53248 
 323.56068  84.16974   83267.44 779560.08  3461602.12  4241139.06   .368 -67980464.85561  84.22847 3378334.68  3  -15.52  234.00   14.87  112.82   83.02  43.128  172.348 .070774   107     40   45.0   43   27  520058 1 4  500608 53248 
 323.51319  84.16283   97484.02 765176.32  3475819.07  4240973.32   .362 -67980464.75570  84.22140 3378335.04  3  -11.63  286.00   14.91  149.05  127.98  41.930  211.673 .086137   107     40   45.0   49   31  510459 2 1  500608 53248 
 321.72880  83.89053  101740.73 752609.42  3480090.65  4232695.50   .094 -67980459.75560  83.95171 3378349.93  4  -61.02  351.00   14.89  149.02  149.02  42.529  201.313 .078137   107     20   34.3   55   25  502109 2 3  500608 53248 
 318.20453  83.25129   82024.73 751418.15  3460413.06  4211823.10   .185 -67980447.05512  83.31915 3378388.32  1   -7.73   10.00   14.88    2.93    2.93  42.829   31.131 .011961   108     26  123.7   11    8  501279 1 3  500608 53248 
 316.34969  82.84478   35915.28 783002.92  3414330.50  4197329.18   .072 -67980438.15458  82.91761 3378415.22  4  -79.24  108.00   14.91   30.01   30.01  41.930  106.395 .045337   109     10   34.8   39   16  522396 3 1  500608 53248 
 315.45198  82.63061   31013.12 780604.07  3409443.26  4190043.55   .048 -67980433.65443  82.70567 3378430.14  3  -20.40  169.00   14.91   78.25   78.25  41.930  126.887 .053738   109     20   45.8   34   22  520757 1 1  500608 53248 
 314.03205  82.26203   15372.36 784139.36  3393829.38  4177965.10   .038 -67980426.15412  82.34112 3378457.02  3  -21.37  156.00   14.88   77.44   77.44  42.829  118.847 .049725   110     22   46.5   31   21  523116 1 1  500608 53248 
 313.47232  82.10677   17906.33 776624.97  3396375.11  4172996.47   .040 -67980423.05405  82.18735 3378468.79  3  -20.40  169.00   14.90   96.50   96.50  42.230  131.793 .054856   110     24   46.5   31   22  518103 1 3  500608 53248 
 312.04218  81.67345   -4856.03 785801.22  3373647.05  4159444.46   .053 -67980414.55367  81.75890 3378503.08  1   -6.53   26.13   14.91    6.60    6.60  41.930  118.877 .051018   111     22  126.0   37   16  524215 2 3  500608 53248 
 312.02617  81.66831   -4858.35 785644.31  3373645.15  4159285.66   .054 -67980414.45367  81.75381 3378503.50  1   -6.82   22.23   14.89    5.61    5.61  42.529  101.700 .043015   111     22  126.0   32   15  524110 3 2  500608 53248 
 312.01018  81.66316   -4859.71 785486.48  3373644.21  4159126.87   .054 -67980414.35367  81.74871 3378503.92  1   -6.82   22.23   14.90    5.44    5.44  42.230  111.214 .047353   111     22  126.0   35   15  524005 3 3  500608 53248 
 311.99420  81.65802   -4862.91 785330.48  3373641.43  4158968.10   .054 -67980414.25366  81.74362 3378504.34  1   -6.23   30.03   14.87    7.96    7.96  43.128  120.308 .050138   111     22  126.0   37   17  523900 4 2  500608 53248 
 311.97825  81.65287   -4864.25 785172.65  3373640.51  4158809.34   .054 -67980414.15366  81.73853 3378504.76  1   -6.23   30.03   14.89    7.96    7.96  42.529  120.308 .050824   111     22  126.0   37   17  523795 4 3  500608 53248 
 311.96231  81.64773   -4865.37 785014.61  3373639.81  4158650.60   .054 -67980414.05366  81.73343 3378505.18  1   -6.81   22.23   14.88    5.14    5.14  42.829  133.563 .056006   111     22  126.0   42   15  523691 1 4  500608 53248 
 311.94639  81.64258   -4866.08 784856.17  3373639.52  4158491.87   .054 -67980413.95365  81.72834 3378505.60  1   -6.82   22.23   14.89    5.49    5.49  42.529  108.037 .045603   111     22  126.0   34   15  523585 1 3  500608 53248 
 311.93049  81.63743   -4866.37 784697.33  3373639.66  4158333.16   .055 -67980413.85365  81.72324 3378506.02  1   -7.11   18.33   14.90    4.24    4.24  42.230  110.019 .046750   111     22  126.0   35   14  523479 1 2  500608 53248 
 311.91460  81.63228   -4866.62 784538.46  3373639.82  4158174.46   .055 -67980413.75365  81.71814 3378506.44  1   -7.11   18.33   14.90    4.17    4.17  42.230  116.435 .049457   111     22  126.0   37   14  523373 2 3  500608 53248 
 311.89873  81.62713   -4867.13 784379.86  3373639.74  4158015.78   .055 -67980413.65365  81.71304 3378506.87  1   -6.81   22.23   14.88    5.39    5.39  42.829  114.395 .047891   111     22  126.0   36   15  523267 2 3  500608 53248 
 311.88288  81.62198   -4867.20 784220.84  3373640.09  4157857.11   .055 -67980413.55364  81.70794 3378507.29  1   -6.82   22.23   14.90    5.17    5.17  42.230  130.360 .055326   111     22  126.0   41   15  523161 3 4  500608 53248 
 311.86705  81.61683   -4867.84 784062.41  3373639.87  4157698.46   .055 -67980413.45364  81.70284 3378507.71  1   -6.82   22.23   14.89    5.67    5.67  42.529   98.540 .041510   111     22  126.0   31   15  523055 3 3  500608 53248 
 311.85123  81.61167   -4867.91 783903.43  3373640.22  4157539.82   .056 -67980413.35364  81.69774 3378508.14  1   -6.82   22.23   14.90    5.29    5.29  42.230  120.769 .051215   111     22  126.0   38   15  522949 4 4  500608 53248 
 311.83544  81.60652   -4867.12 783743.59  3373641.44  4157381.20   .056 -67980413.25363  81.69263 3378508.56  1   -6.82   22.23   14.90    5.14    5.14  42.230  133.563 .056617   111     22  126.0   42   15  522842 4 3  500608 53248 
 311.81966  81.60136   -4866.89 783584.33  3373642.10  4157222.59   .056 -67980413.15363  81.68753 3378508.98  1   -5.65   37.83   14.90   11.22   11.22  42.230  117.445 .049764   111     22  126.0   35   19  522736 1 4  500608 53248 
 311.80389  81.59620   -4864.39 783422.82  3373645.02  4157064.00   .056 -67980413.05363  81.68242 3378509.41  1   -7.11   18.33   14.90    4.35    4.35  42.230  100.422 .042534   111     22  126.0   32   14  522629 1 3  500608 53248 
 311.78815  81.59105   -4864.07 783263.50  3373645.76  4156905.42   .056 -67980412.95363  81.67731 3378509.83  1   -6.82   22.23   14.89    5.39    5.39  42.529  114.395 .048091   111     22  126.0   36   15  522522 1 1  500608 53248 
 311.77242  81.58589   -4864.54 783104.98  3373645.72  4156746.85   .056 -67980412.85362  81.67221 3378510.26  1   -6.81   22.23   14.88    5.44    5.44  42.829  111.214 .046408   111     20  126.0   35   15  522416 2 1  500608 53248 
 311.75671  81.58073   -4863.05 782944.51  3373647.64  4156588.31   .057 -67980412.75362  81.66710 3378510.68  1   -6.81   22.23   14.88    5.34    5.34  42.829  117.580 .049045   111     20  126.0   37   15  522309 2 1  500608 53248 
 311.74101  81.57556   -4864.99 782787.49  3373646.13  4156429.77   .057 -67980412.65362  81.66199 3378511.11  1   -7.11   18.33   14.90    4.55    4.55  42.230   87.692 .037082   111     20  126.0   28   14  522205 3 4  500608 53248 
 311.72534  81.57040   -4865.80 782629.35  3373645.74  4156271.25   .057 -67980412.55362  81.65688 3378511.54  1   -6.81   22.23   14.87    5.17    5.17  43.128  130.360 .053954   111     20  126.0   41   15  522099 3 3  500608 53248 
 311.70968  81.56524   -4865.74 782470.37  3373646.22  4156112.75   .057 -67980412.45361  81.65176 3378511.96  1   -6.82   22.23   14.89    5.74    5.74  42.529   95.386 .040019   111     20  126.0   30   15  521993 4 4  500608 53248 
 311.69403  81.56007   -4865.51 782311.21  3373646.89  4155954.26   .057 -67980412.35361  81.64665 3378512.39  1   -6.82   22.23   14.89    5.39    5.39  42.529  114.395 .047974   111     20  126.0   36   15  521886 4 1  500608 53248 
 311.67841  81.55491   -4867.38 782154.18  3373645.44  4155795.78   .057 -67980412.25361  81.64154 3378512.82  1   -7.11   18.33   14.89    4.67    4.67  42.529   81.363 .034108   111     20  126.0   26   14  521783 1 4  500608 53248 
 311.66280  81.54974   -4868.83 781996.75  3373644.41  4155637.32   .058 -67980412.15361  81.63642 3378513.25  1   -6.81   22.23   14.88    5.61    5.61  42.829  101.700 .042318   111     20  126.0   32   15  521677 1 1  500608 53248 
 311.64720  81.54458   -4868.10 781837.15  3373645.58  4155478.88   .058 -67980412.05360  81.63131 3378513.68  1   -6.82   22.23   14.90    5.29    5.29  42.230  120.769 .050945   111     20  126.0   38   15  521571 1 3  500608 53248 
 311.63163  81.53941   -4869.14 781679.33  3373644.96  4155320.44   .058 -67980411.95360  81.62619 3378514.10  1   -6.82   22.23   14.90    5.29    5.29  42.230  120.769 .050924   111     20  126.0   38   15  521465 2 1  500608 53248 
 311.61607  81.53424   -4869.09 781520.44  3373645.45  4155162.03   .058 -67980411.85360  81.62107 3378514.53  1   -6.82   22.23   14.89    5.25    5.25  42.529  123.963 .051882   111     20  126.0   39   15  521359 2 1  500608 53248 
 311.60053  81.52907   -4868.50 781361.01  3373646.47  4155003.63   .058 -67980411.75359  81.61595 3378514.96  1   -6.52   26.13   14.87    6.88    6.88  43.128  106.272 .043842   111     20  126.0   33   16  521253 3 4  500608 53248 
 311.58500  81.52390   -4870.89 781204.59  3373644.50  4154845.24   .059 -67980411.65359  81.61083 3378515.39  1   -6.82   22.23   14.89    5.74    5.74  42.529   95.386 .039889   111     20  126.0   30   15  521148 4 2  500608 53248 
 311.56949  81.51872   -4870.49 781045.40  3373645.33  4154686.87   .059 -67980411.55359  81.60571 3378515.82  1   -7.12   18.33   14.94    4.61    4.61  41.032   84.524 .036622   111     20  126.0   27   14  521042 4 2  500608 53248 
 311.55400  81.51355   -4870.10 780886.22  3373646.15  4154528.52   .059 -67980411.45359  81.60059 3378516.25  1   -7.40   14.43   14.86    3.21    3.21  43.428   99.326 .040644   111     20  126.0   32   13  520936 4 2  500608 53248 
 311.53853  81.50838   -4871.82 780729.18  3373644.86  4154370.18   .059 -67980411.35358  81.59547 3378516.68  1   -7.10   18.33   14.85    4.45    4.45  43.727   94.046 .038205   111     20  126.0   30   14  520832 1 3  500608 53248 
 311.52307  81.50320   -4871.98 780570.57  3373645.14  4154211.85   .059 -67980411.25358  81.59035 3378517.12  1   -6.81   22.23   14.88    5.34    5.34  42.829  117.580 .048748   111     20  126.0   37   15  520726 1 3  500608 53248 
 311.50762  81.49803   -4872.16 780412.01  3373645.39  4154053.54   .060 -67980411.15358  81.58522 3378517.55  1   -6.82   22.23   14.91    5.44    5.44  41.930  111.214 .047077   111     20  126.0   35   15  520620 1 2  500608 53248 
 311.49219  81.49285   -4869.03 780250.15  3373648.95  4153895.24   .060 -67980411.05357  81.58010 3378517.98  1   -6.82   22.23   14.90    5.49    5.49  42.230  108.037 .045389   111     20  126.0   34   15  520512 2 3  500608 53248 
 311.47678  81.48767   -4870.46 780092.87  3373647.95  4153736.96   .060 -67980410.95357  81.57497 3378518.41  1   -4.77   49.53   14.87   15.56   13.04  43.128  138.400 .056911   111     20  126.0   40   22  520406 2 4  500608 53248 
 311.46139  81.48249   -4869.39 779933.10  3373649.46  4153578.69   .060 -67980410.85357  81.56984 3378518.85  1   -7.11   18.33   14.89    4.40    4.40  42.529   97.232 .040529   111     20  126.0   31   14  520300 3 1  500608 53248 
 311.44601  81.47731   -4869.12 779774.15  3373650.16  4153420.44   .060 -67980410.75357  81.56472 3378519.28  1   -6.82   22.23   14.90    5.25    5.25  42.230  123.963 .052016   111     20  126.0   39   15  520194 3 2  500608 53248 
 311.43065  81.47213   -4866.62 779612.98  3373653.09  4153262.20   .060 -67980410.65356  81.55959 3378519.71  1   -6.81   22.23   14.88    6.27    6.27  42.829   76.638 .031696   111     20  126.0   24   15  520086 4 1  500608 53248 
 311.41531  81.46695   -4868.10 779455.81  3373652.05  4153103.98   .061 -67980410.55356  81.55446 3378520.15  1   -5.35   41.73   14.86   14.39   11.62  43.428  102.104 .041628   111     20  126.0   29   20  519981 4 4  500608 53248 
 311.39999  81.46177   -4868.43 779297.50  3373652.15  4152945.77   .061 -67980410.45356  81.54932 3378520.58  1   -6.81   22.23   14.88    5.25    5.25  42.829  123.963 .051226   111     20  126.0   39   15  519876 4 3  500608 53248 
 311.38467  81.45658   -4869.63 779140.07  3373651.38  4152787.58   .061 -67980410.35356  81.54419 3378521.02  1   -6.81   22.23   14.86    5.67    5.67  43.428   98.540 .040143   111     20  126.0   31   15  519772 1 4  500608 53248 
 311.36938  81.45140   -4870.47 778982.30  3373650.99  4152629.40   .061 -67980410.25355  81.53906 3378521.45  1   -6.82   22.23   14.90    5.39    5.39  42.230  114.395 .047904   111     20  126.0   36   15  519666 1 1  500608 53248 
 311.35410  81.44621   -4869.91 778823.15  3373651.98  4152471.23   .061 -67980410.15355  81.53393 3378521.89  1   -7.10   18.33   14.85    4.67    4.67  43.727   81.363 .032891   111     20  126.0   26   14  519560 2 2  500608 53248 
 311.33884  81.44103   -4868.66 778663.31  3373653.66  4152313.09   .062 -67980410.05355  81.52879 3378522.32  1   -6.81   22.23   14.87    5.74    5.74  43.128   95.386 .039080   111     20  126.0   30   15  519453 2 1  500608 53248 
 311.32360  81.43584   -4870.62 778506.70  3373652.14  4152154.95   .062 -67980409.95355  81.52365 3378522.76  1   -6.82   22.23   14.91    5.55    5.55  41.930  104.866 .044174   111     20  126.0   33   15  519349 2 3  500608 53248 
 311.30837  81.43065   -4868.61 778346.15  3373654.58  4151996.84   .062 -67980409.85354  81.51852 3378523.20  1   -5.36   41.73   14.91   14.39   11.62  41.930  102.104 .042993   111     22  126.0   29   20  519241 3 4  487296 53248 
 311.29316  81.42546   -4865.35 778184.34  3373658.28  4151838.73   .062 -67980409.75354  81.51338 3378523.63  1   -6.81   22.23   14.88    5.97    5.97  42.829   85.969 .035424   111     22  126.0   27   15  519133 4 1  487296 53248 
 311.27796  81.42027   -4866.44 778026.92  3373657.63  4151680.64   .062 -67980409.65354  81.50824 3378524.07  1   -6.23   30.03   14.87    7.66    7.66  43.128  132.894 .054358   111     22  126.0   41   17  519028 4 3  487296 53248 
 311.26278  81.41508   -4865.92 777867.87  3373658.59  4151522.57   .062 -67980409.55353  81.50310 3378524.51  1   -5.94   33.93   14.90    9.87    9.87  42.230  109.523 .045733   111     22  126.0   33   18  518922 4 4  487296 53248 
 311.24762  81.40989   -4862.80 777706.27  3373662.15  4151364.51   .063 -67980409.45353  81.49796 3378524.95  1   -7.11   18.33   14.89    5.19    5.19  42.529   62.597 .025943   111     22  126.0   20   14  518815 1 1  487296 53248 
 311.23248  81.40469   -4864.25 777549.24  3373661.13  4151206.47   .063 -67980409.35353  81.49282 3378525.38  1   -6.81   22.23   14.88    5.25    5.25  42.829  123.963 .050997   111     22  126.0   39   15  518710 1 1  487296 53248 
 311.21735  81.39950   -4860.86 777387.37  3373664.97  4151048.44   .063 -67980409.25353  81.48767 3378525.82  1   -6.81   22.23   14.88    5.74    5.74  42.829   95.386 .039224   111     22  126.0   30   15  518602 2 2  487296 53248 
 311.20223  81.39430   -4862.41 777230.47  3373663.85  4150890.42   .063 -67980409.15352  81.48253 3378526.26  1   -6.23   30.03   14.89    8.67    8.67  42.529   98.556 .040797   111     22  126.0   30   17  518497 2 2  487296 53248 
 311.18714  81.38910   -4867.71 777077.35  3373658.99  4150732.42   .063 -67980409.05352  81.47738 3378526.70  1   -6.82   22.23   14.89    5.25    5.25  42.529  123.963 .051293   111     22  126.0   39   15  518395 2 1  487296 53248 
 311.17206  81.38391   -4872.67 776923.88  3373654.48  4150574.44   .064 -67980408.95352  81.47224 3378527.14  1   -7.73   10.00   14.88    2.45    2.45  42.829   49.997 .020535   111     22  126.0   17   10  518293 3 1  487296 53248 
 311.15699  81.37871   -4877.56 776770.37  3373650.02  4150416.47   .064 -67980408.85352  81.46709 3378527.58  1   -5.36   41.73   14.91   13.12   10.00  41.930  116.418 .048821   111     24  126.0   34   20  518189 4 2  487296 53248 
 311.14194  81.37351   -4883.72 776618.13  3373644.31  4150258.52   .064 -67980408.75351  81.46194 3378528.02  1   -7.69   10.53   14.89    2.32    2.32  42.529   75.791 .031324   111     24  126.0   25   12  518089 4 2  487296 53248 
 311.12691  81.36831   -4881.82 776457.85  3373646.65  4150100.58   .064 -67980408.65351  81.45679 3378528.46  1   -6.23   30.03   14.89    8.22    8.22  42.529  110.933 .045829   111     24  126.0   34   17  517982 1 3  487296 53248 
 311.11190  81.36310   -4881.35 776299.02  3373647.56  4149942.65   .064 -67980408.55351  81.45164 3378528.91  1   -7.11   18.33   14.89    4.55    4.55  42.529   87.692 .036213   111     24  126.0   28   14  517877 1 4  487296 53248 
 311.09690  81.35790   -4877.74 776137.05  3373651.61  4149784.74   .065 -67980408.45350  81.44649 3378529.35  1   -6.23   30.03   14.90    8.43    8.43  42.230  104.723 .043534   111     24  126.0   32   17  517768 1 3  487296 53248 
 311.08192  81.35270   -4870.97 775971.96  3373658.82  4149626.85   .065 -67980408.35350  81.44134 3378529.79  1   -6.81   22.23   14.88    5.89    5.89  42.829   89.100 .036506   111     24  126.0   28   15  517658 2 3  487296 53248 
 311.06695  81.34750   -4870.45 775813.11  3373659.78  4149468.97   .065 -67980408.25350  81.43619 3378530.23  1   -7.11   18.33   14.88    4.50    4.50  42.829   90.866 .037214   111     24  126.0   29   14  517552 2 2  487296 53248 
 311.05201  81.34230   -4873.50 775657.85  3373657.18  4149311.10   .065 -67980408.15350  81.43104 3378530.68  1   -6.81   22.23   14.87    5.81    5.81  43.128   92.239 .037499   111     24  126.0   29   15  517448 3 2  487296 53248 
 311.03707  81.33710   -4872.11 775498.17  3373659.01  4149153.25   .065 -67980408.05349  81.42589 3378531.12  1   -6.82   22.23   14.90    5.97    5.97  42.230   85.969 .035679   111     24  126.0   27   15  517342 3 4  487296 53248 
 311.02216  81.33189   -4872.58 775340.37  3373658.99  4148995.42   .065 -67980407.95349  81.42074 3378531.56  1   -7.11   18.33   14.87    4.74    4.74  43.128   78.210 .031770   111     24  126.0   25   14  517237 3 4  487296 53248 
 311.00726  81.32669   -4870.78 775180.31  3373661.23  4148837.60   .066 -67980407.85349  81.41559 3378532.01  1   -6.81   22.23   14.87    5.61    5.61  43.128  101.700 .041295   111     22  126.0   32   15  517129 4 1  487296 53248 
 310.99237  81.32149   -4871.37 775022.64  3373661.08  4148679.79   .066 -67980407.75349  81.41044 3378532.45  1   -6.81   22.23   14.87    6.16    6.16  43.128   79.737 .032363   111     22  126.0   25   15  517024 4 2  487296 53248 
 310.97751  81.31628   -4871.60 774864.65  3373661.30  4148522.00   .066 -67980407.65348  81.40528 3378532.89  1   -6.23   30.03   14.88    7.60    7.60  42.829  136.053 .055585   111     22  126.0   42   17  516919 1 2  487296 53248 
 310.96266  81.31107   -4868.98 774703.81  3373664.36  4148364.23   .066 -67980407.55348  81.40013 3378533.34  1   -7.11   18.33   14.90    4.35    4.35  42.230  100.422 .041592   111     22  126.0   32   14  516812 1 1  487296 53248 
 310.94782  81.30586   -4869.64 774546.27  3373664.15  4148206.47   .066 -67980407.45348  81.39497 3378533.78  1   -6.82   22.23   14.90    5.39    5.39  42.230  114.395 .047360   111     22  126.0   36   15  516707 1 2  487296 53248 
 310.93301  81.30066   -4870.56 774388.99  3373663.67  4148048.72   .066 -67980407.35348  81.38982 3378534.23  1   -6.81   22.23   14.88    5.34    5.34  42.829  117.580 .047979   111     22  126.0   37   15  516602 2 3  487296 53248 
 310.91821  81.29546   -4871.53 774231.80  3373663.14  4147890.99   .067 -67980407.25347  81.38468 3378534.67  1   -6.52   26.13   14.89    6.67    6.67  42.529  115.717 .047532   111     22  126.0   36   16  516497 2 3  487296 53248 
 310.90343  81.29026   -4867.97 774070.08  3373667.15  4147733.28   .067 -67980407.15347  81.37953 3378535.12  1   -7.40   14.43   14.87    3.56    3.56  43.128   70.519 .028552   111     22  126.0   23   13  516389 3 1  487296 53248 
 310.88866  81.28506   -4871.69 773915.64  3373663.88  4147575.58   .067 -67980407.05347  81.37438 3378535.57  1   -5.94   33.93   14.87    9.21    9.21  43.128  128.092 .051842   111     22  126.0   39   18  516285 3 1  487296 53248 
 310.87391  81.27986   -4871.99 773757.81  3373664.02  4147417.89   .067 -67980406.95346  81.36922 3378536.01  1   -6.82   22.23   14.89    5.55    5.55  42.529  104.866 .043022   111     22  126.0   33   15  516180 4 1  487296 53248 
 310.85917  81.27466   -4871.20 773598.92  3373665.26  4147260.22   .067 -67980406.85346  81.36407 3378536.46  1   -6.82   22.23   14.90    5.55    5.55  42.230  104.866 .043309   111     22  126.0   33   15  516074 4 1  487296 53248 
 310.84446  81.26945   -4868.14 773437.74  3373668.77  4147102.56   .067 -67980406.75346  81.35892 3378536.91  1   -6.81   22.23   14.88    5.61    5.61  42.829  101.700 .041397   111     22  126.0   32   15  515967 4 3  487296 53248 
 310.82975  81.26424   -4868.51 773280.03  3373668.84  4146944.93   .067 -67980406.65346  81.35377 3378537.35  1   -6.82   22.23   14.89    5.14    5.14  42.529  133.563 .054727   111     22  126.0   42   15  515862 1 1  487296 53248 
 310.81506  81.25904   -4871.10 773124.56  3373666.70  4146787.30   .068 -67980406.55345  81.34861 3378537.80  1   -7.11   18.33   14.90    4.35    4.35  42.230  100.422 .041423   111     22  126.0   32   14  515759 1 3  487296 53248 
 310.80039  81.25383   -4871.27 772966.67  3373666.98  4146629.69   .068 -67980406.45345  81.34345 3378538.25  1   -6.81   22.23   14.86    5.61    5.61  43.428  101.700 .040776   111     22  126.0   32   15  515653 1 1  487296 53248 
 310.78574  81.24862   -4870.15 772807.49  3373668.55  4146472.09   .068 -67980406.35345  81.33830 3378538.70  1   -5.35   41.73   14.86   12.15    8.69  43.428  134.525 .053915   111     22  126.0   40   20  515546 2 3  487296 53248 
