 282.17477  83.21867  417877.72 766902.26  3796228.44  4551379.94  9.162 -67853147.77232  83.28087 3378350.72  1   -7.73   10.00   14.89    2.87    2.87  42.529   30.883 .012446    95     28  116.8   11    9  511608 4 4  500608 53248 
 276.05000  84.24516  375730.99 766162.19  3754015.52  4510905.16  8.133 -67853125.87150  84.29867 3378284.54  2  -13.32   23.46   14.87    9.25    9.25  43.128   29.449 .011681    96     20   72.6   10    8  511118 1 1  500608 53248 
 270.25379  84.92412  346764.55 765587.24  3725011.87  4482909.87  7.402 -67853110.57093  84.97175 3378247.32  1   -7.73   10.00   14.90    3.02    3.02  42.230   27.832 .011257    97     22  116.8   10    9  510731 2 3  500608 53248 
 268.65817  85.07594  334324.77 770807.05  3712564.50  4475993.67  7.220 -67853106.77075  85.12231 3378239.73  4  -56.97  405.00   14.89  158.82  158.82  42.529  179.265 .072984    98    160   25.5   52   27  514246 3 4  500608 53248 
 265.50509  85.34131  343127.33 750912.23  3721354.47  4465647.75  6.944 -67853101.07066  85.38510 3378227.14  4  -75.18  162.00   14.87   50.80   50.80  43.128  111.041 .042309    98     40   30.8   39   18  500986 4 4  500608 53248 
 263.11058  85.51600  331201.29 754138.14  3709420.61  4457322.94  6.721 -67853096.47047  85.55831 3378219.32  4   15.88 1377.00   14.88  578.08  530.79  42.829  599.782 .232108    98    128   26.0  145   63  503078 1 4  500608 53248 
 263.19446  85.51018  321550.01 763502.81  3699769.58  4456961.39  6.712 -67853096.27040  85.55265 3378219.57  4  -44.83  567.00   14.90  286.52  286.52  42.230  241.200 .097031    98    128   26.0   58   33  509365 1 1  500608 53248 
 251.57173  86.12075  267995.70 782585.44  3646191.13  4423891.70  5.811 -67853077.86958  86.15801 3378195.44  3  -20.40  169.00   14.90   81.51   81.51  42.230  111.815 .047258   100     36   40.4   30   22  522079 2 3  500608 53248 
 246.75714  86.28663  281599.85 758941.27  3659789.75  4414434.83  5.550 -67853072.56954  86.32218 3378189.90  4   15.88 1377.00   14.89  650.55  608.91  42.529  575.375 .227096   100    120   25.5  130   63  506281 3 1  500608 53248 
 246.86311  86.28337  274059.74 766346.08  3652249.75  4414256.61  5.545 -67853072.46948  86.31902 3378190.00  4   15.88 1377.00   14.88  552.94  503.29  42.829  601.406 .240332   100    120   25.5  149   63  511221 2 1  500608 53248 
 246.57526  86.29211  281834.20 758331.53  3660023.92  4414078.57  5.540 -67853072.36953  86.32761 3378189.73  1   -7.73   10.00   14.87    2.73    2.73  43.128   33.905 .013175   100     28  114.5   12    9  505891 2 4  500608 53248 
