  51.13671  82.54087   58305.79 762375.25  3436868.46  4194839.63  5.573 -69511061.46121  82.61623 3378562.66  1   -7.74   10.00   14.91    3.07    3.07  41.778   28.014 .011358   109     20  121.4   10    8  508588 1 1  500608 53248 
  50.60326  82.40205   59066.54 757818.23  3437642.03  4191274.52  5.453 -69511059.26115  82.47876 3378575.49  4   15.87 1377.00   14.90  585.90  539.30  42.074  586.835 .233434   109    128   25.5  141   63  505532 3 2  500608 53248 
  46.29506  81.03835   -4353.13 782961.61  3374358.63  4154737.05  4.192 -69511036.46013  81.13010 3378711.77  2  -13.32   23.46   14.90    8.34    8.34  42.230   31.975 .013527   111     24   72.6   11    8  522325 1 1  500608 53248 
  46.26023  81.02515   -4324.09 782598.86  3374389.09  4154419.92  4.181 -69511036.26012  81.11703 3378713.18  2  -13.32   23.46   14.89    9.25    9.25  42.529   29.449 .012359   111     24   72.6   10    8  522083 3 3  500608 53248 
  46.13890  80.97885   -4169.35 781276.81  3374548.78  4153310.42  4.142 -69511035.56011  81.07118 3378718.14  2  -11.77   44.16   14.88   17.41   17.41  42.829   55.434 .023024   111     26   72.6   16   11  521200 4 4  487296 53248 
  46.08739  80.95904   -4135.19 780742.91  3374585.07  4152835.14  4.125 -69511035.26010  81.05157 3378720.26  2   -7.12  106.26   14.91   40.79   31.83  41.930  135.678 .057482   111     26   72.6   35   20  520841 1 2  487296 53248 
  46.07029  80.95245   -4129.94 780571.17  3374591.03  4152676.75  4.120 -69511035.16010  81.04504 3378720.97  2  -11.26   51.06   14.92   23.42   23.42  41.631   60.863 .025959   111     26   72.6   16   12  520729 4 4  487296 53248 
  46.01913  80.93265   -4110.88 780052.74  3374612.22  4152201.65  4.103 -69511034.86009  81.02544 3378723.11  2  -10.74   57.96   14.90   29.32   29.32  42.230   70.214 .029484   111     22   73.9   17   13  520383 1 2  487296 53248 
  45.95130  80.90627   -4100.20 779376.69  3374625.75  4151568.40  4.081 -69511034.46008  80.99932 3378725.95  1   -4.48   53.43   14.92   25.21   23.74  41.631  104.182 .044300   111     22  119.1   25   23  519928 1 3  487296 53248 
  45.93440  80.89968   -4098.55 779208.76  3374628.12  4151410.12  4.075 -69511034.36007  80.99279 3378726.67  1   -7.73   10.00   14.87    3.26    3.26  43.128   24.966 .010243   111     22  119.1    9    6  519817 4 1  487296 53248 
