 101.40070  83.91639  742225.31 466150.70  4120654.01  4570124.97 14.579 -68873270.53373  83.96793 3378428.70  3  -29.17   52.00   14.90   16.30   16.30  42.230   47.687 .007151   151    120   41.2   19   13  310990 1 1  310272 13312 
 101.36072  83.92220  729495.60 477352.54  4107923.90  4568255.30 14.533 -68873269.53362  83.97385 3378428.30  1   -7.73   10.00   14.89    2.86    2.86  42.529   27.322 .004266   151     72  103.1   10    9  318449 1 3  310272 13312 
 100.12862  84.11315  773865.89 429344.06  4152281.09  4566574.12 14.492 -68873268.63390  84.16267 3378415.20  3    4.93  507.00   14.91  357.98  349.73  41.930  388.067 .049719   151     72   42.0   68   48  286413 3 1  243712 53248 
  99.68938  84.17743  781973.06 419286.55  4160383.93  4565079.96 14.455 -68873267.83394  84.22632 3378410.87  4   15.88 1377.00   14.88  811.78  778.81  42.829  727.614 .087040   151     64   31.2  139   63  279696 4 1  243712 53248 
  99.63942  84.18402  767810.72 431770.96  4146221.15  4563026.14 14.405 -68873266.73382  84.23302 3378410.43  3    5.91  520.00   14.90  584.20  579.19  42.230  578.896 .074476   151     18   45.0   67   49  288032 1 2  243712 53248 
  95.53835  84.70654  812281.75 368657.86  4190658.49  4547381.91 14.020 -68873258.33392  84.75072 3378376.75  2  -13.84   16.56   14.88    6.24    6.24  42.829   20.270 .001875   151     44   68.6    8    7  245942 1 1  243712 26624 
  95.21291  84.74270  806345.87 372404.32  4184720.38  4545152.32 13.965 -68873257.13385  84.78664 3378374.51  1   -7.73   10.00   14.87    2.78    2.78  43.128   30.570 .002865   151     48  107.6   11    9  248437 2 1  243712 26624 
  95.54109  84.70552  788875.77 389904.49  4167252.58  4544594.93 13.951 -68873256.83372  84.74995 3378376.82  1   -7.11   18.33   14.89    6.45    6.45  42.529   37.458 .003902   151     48  107.6   12   14  260111 2 1  243712 26624 
  94.60595  84.80829  789068.05 385094.72  4167438.55  4540326.20 13.845 -68873254.53367  84.85187 3378370.49  2  -13.32   23.46   14.87   10.23   10.23  43.128   26.695 .002675   152     52   68.6    9    8  256907 2 3  243712 26624 
  93.70897  84.90176  780188.54 388887.33  4158553.37  4535321.44 13.720 -68873251.83354  84.94465 3378364.83  1   -7.11   18.33   14.90    6.45    6.45  42.230   37.458 .003909   152     52  107.6   12   14  259433 3 4  257024 26624 
  92.14503  85.05452  774516.95 386973.74  4152872.69  4528104.88 13.539 -68873247.93341  85.09620 3378355.74  1   -7.69   10.53   14.88    2.98    2.98  42.829   30.763 .003135   152     60  107.6   11   12  258157 1 3  257024 26624 
  91.49821  85.11394  768156.26 389967.15  4146508.52  4524779.09 13.455 -68873246.13332  85.15518 3378352.27  4  -56.98  405.00   14.90  171.68  171.68  42.230  214.530 .022514   152     32   31.7   58   27  260186 4 3  257024 26624 
  91.25662  85.13450  723300.15 429761.09  4101651.23  4518689.63 13.302 -68873242.83293  85.17602 3378351.08  3  -23.33  130.00   14.92   58.28   58.28  41.631   93.160 .012045   152     44   43.5   27   19  286710 3 1  270336 26624 
  90.83205  85.17184  711760.00 438496.99  4090108.91  4515741.15 13.227 -68873241.23281  85.21316 3378348.91  1   -6.82   22.23   14.90    9.08    9.08  42.230   40.609 .005388   153     40  107.6   12   15  292527 4 3  270336 26624 
  90.42684  85.20701  715494.08 433443.00  4093840.97  4514636.22 13.199 -68873240.63282  85.24800 3378346.89  2  -13.32   23.46   14.90    8.97    8.97  42.230   28.948 .003753   153     28   70.0   10    8  289160 2 2  270336 26624 
  89.09167  85.31786  732800.97 412388.70  4111141.54  4511691.58 13.124 -68873239.03290  85.35773 3378340.57  1   -7.73   10.00   14.86    3.10    3.10  43.428   24.459 .002791   153     40  107.6    9    8  275111 4 4  270336 26624 
  85.46751  85.58261  766055.37 368808.70  4144381.28  4503056.17 12.905 -68873234.33301  85.61995 3378325.90  2  -11.25   51.06   14.90   26.04   26.04  42.230   55.267 .005188   153     80   66.0   14   12  246041 4 4  243712 13312 
  85.35234  85.59005  752605.35 380704.34  4130930.85  4501221.44 12.857 -68873233.33290  85.62745 3378325.50  4   15.88 1377.00   14.88  622.59  578.94  42.829  707.756 .069800   153     96   31.2  162   63  253959 2 4  243712 13312 
  83.41487  85.71211  743771.78 382341.08  4122090.71  4494259.16 12.676 -68873229.53274  85.74856 3378318.93  2  -13.32   23.46   14.86    9.81    9.81  43.428   26.014 .002552   153     88   66.0    9    8  255070 1 2  243712 13312 
  82.63605  85.75814  755234.36 369364.32  4133550.84  4493161.35 12.647 -68873228.93281  85.79410 3378316.48  1   -7.74   10.00   14.91    2.73    2.73  41.930   30.421 .002885   153     88  103.1   11    9  246409 4 3  243712 13312 
  78.10093  85.99288  711443.06 396061.56  4089747.26  4476007.36 12.200 -68873219.53228  86.02722 3378304.20  3  -27.22   78.00   14.89   28.41   28.41  42.529   58.942 .006336   154     88   41.2   21   15  264232 3 3  257024 13312 
  75.75571  86.09539  710780.53 390327.31  4089079.46  4470006.94 12.042 -68873216.23219  86.12887 3378298.93  1   -7.73   10.00   14.88    2.86    2.86  42.829   27.322 .002833   154     80  103.1   10    8  260393 4 1  257024 13312 
  76.07073  86.08221  701326.55 399842.52  4079626.15  4469825.17 12.037 -68873216.13212  86.11587 3378299.61  2  -11.77   44.16   14.89   25.06   25.06  42.529   48.751 .005341   154     72   66.0   12   11  266744 1 1  257024 13312 
  75.06773  86.12327  709453.72 389749.84  4087751.23  4468190.85 11.993 -68873215.23216  86.15652 3378297.50  3  -17.47  208.00   14.87  100.77  100.77  43.128  140.209 .014392   154     72   41.2   36   25  260015 1 1  257024 13312 
  73.19140  86.19481  690651.24 402270.39  4068945.09  4461842.58 11.825 -68873211.73194  86.22760 3378293.85  1   -7.73   10.00   14.89    3.04    3.04  42.529   24.273 .002692   155     80  103.1    9    7  268361 1 1  263680 13312 
  72.92701  86.20435  680441.72 411004.50  4058735.08  4460212.17 11.782 -68873210.83185  86.23714 3378293.36  1   -7.74   10.00   14.92    3.04    3.04  41.631   24.273 .002870   155     96  103.1    9    7  274188 2 4  263680 13312 
  71.71250  86.24661  686485.83 402482.87  4064777.04  4458039.87 11.724 -68873209.63186  86.27899 3378291.20  3  -21.37  156.00   14.89   62.70   62.70  42.529  111.981 .012430   155     72   42.0   33   21  268512 2 3  263680 13312 
  67.64423  86.36981  671562.39 406791.11  4049847.27  4447741.66 11.447 -68873203.93161  86.40125 3378284.88  1   -7.73   10.00   14.89    2.71    2.71  42.529   30.348 .003441   155    120  100.8   11   11  271377 2 3  270336 13312 
  65.83946  86.41635  659710.42 413742.76  4037992.88  4442875.58 11.316 -68873201.23147  86.44748 3378282.46  3  -24.30  117.00   14.88   47.57   47.57  42.829   83.508 .009727   155    112   42.0   26   18  276026 1 4  270336 13312 
  62.33793  86.49387  659254.60 406737.89  4037532.94  4435860.80 11.127 -68873197.33137  86.52433 3378278.34  2  -13.32   23.46   14.92    8.58    8.58  41.481   28.282 .003287   156     72   66.0   10    8  271345 3 3  270336 13312 
  61.12732  86.51684  634058.45 427542.12  4012335.53  4431193.10 11.000 -68873194.73113  86.54729 3378277.08  3  -21.38  156.00   14.91   89.54   89.54  41.778  105.851 .013497   156    128   40.4   26   21  285229 4 4  276992 13312 
  61.01358  86.51891  630575.48 430530.98  4008852.45  4430654.98 10.985 -68873194.43110  86.54937 3378276.97  3  -26.25   91.00   14.89   33.85   33.85  42.370   67.531 .008610   156     88   41.2   23   16  287226 3 3  276992 13312 
  58.32448  86.56354  638715.90 417623.60  4016990.35  4426354.02 10.866 -68873192.03109  86.59355 3378274.44  4  -63.05  324.00   14.90  134.89  134.89  42.074  167.976 .020292   156     80   30.8   48   24  278640 2 2  276992 13312 
  56.12378  86.59377  614052.41 436164.90  3992325.04  4420092.62 10.695 -68873188.53084  86.62370 3378272.63  4   13.85 1350.00   14.89  844.59  812.95  42.370  697.709 .091295   156    128   29.9  128   62  290957 4 1  283648 13312 
  52.69248  86.62997  610737.06 432713.26  3989007.29  4413666.66 10.518 -68873184.93073  86.65961 3378270.24  4  -75.19  162.00   14.90   50.80   50.80  42.230  111.041 .014348   157     80   30.8   39   18  288715 1 3  283648 13312 
  52.27803  86.63348  610937.89 431749.79  3989207.86  4412953.56 10.499 -68873184.53072  86.66308 3378269.98  2  -11.77   44.16   14.90   26.11   26.11  42.230   50.332 .006475   157     72   67.3   12   11  288029 4 2  283648 13312 
  51.10027  86.64245  595830.13 443570.69  3974099.42  4409568.54 10.404 -68873182.63057  86.67209 3378269.29  1   -7.69   10.53   14.90    2.93    2.93  42.230   30.600 .004155   157     80  103.1   11   12  295913 1 3  283648 13312 
  46.97915  86.66258  631478.95 402856.84  4009746.24  4405476.93 10.290 -68873180.33075  86.69178 3378267.29  1   -7.73   10.00   14.90    2.86    2.86  42.230   27.322 .003060   157     88  103.1   10    9  268753 1 4  217088 53248 
  45.43178  86.66565  652719.85 380258.80  4030986.55  4404588.39 10.265 -68873179.83088  86.69467 3378266.70  1   -7.73   10.00   14.88    2.86    2.86  42.829   27.322 .002688   157     88  103.1   10   10  253677 1 1  217088 53248 
  34.58793  86.61926  662066.66 351527.90  4040331.61  4386342.03  9.751 -68873169.53069  86.64862 3378264.95  1   -7.73   10.00   14.90    3.10    3.10  42.230   24.459 .002086   158     48  107.6    9    7  234511 1 3  217088 26624 
  24.18967  86.45452  613790.39 376607.19  3992057.92  4363485.33  9.095 -68873156.53003  86.48566 3378267.53  1   -7.73   10.00   14.88    2.97    2.97  42.829   27.656 .002669   159     40  112.2   10    8  251241 1 1  243712 26624 
  23.79622  86.44575  595518.58 392953.74  3973786.30  4361385.23  9.035 -68873155.32987  86.47712 3378267.72  4  -69.12  243.00   14.91   84.47   84.47  41.930  152.268 .016342   159     52   32.6   48   21  262187 2 3  243712 26624 
