 359.44064  80.02915   -3528.70 785832.03  3375202.29  4161030.76   .035 -69765995.41378  80.13081 3378730.98  1   -5.95   33.93   14.94    6.70    6.70  41.032  418.026 .183347    67     22  128.2  129   18  524235 4 4  500608 53248 
 359.42990  80.02410   -3529.70 785673.37  3375201.79  4160871.60   .036 -69765995.31378  80.12581 3378731.50  1   -6.24   30.03   14.93    5.81    5.81  41.331  417.371 .181660    67     22  128.2  129   17  524130 1 4  500608 53248 
 359.41917  80.01904   -3532.34 785516.35  3375199.67  4160712.44   .037 -69765995.21378  80.12080 3378732.01  1   -6.23   30.03   14.91    6.23    6.23  41.930  284.083 .121831    67     22  128.2   88   17  524024 4 2  500608 53248 
 359.40845  80.01398   -3534.88 785359.25  3375197.64  4160553.31   .038 -69765995.11378  80.11579 3378732.53  1   -5.94   33.93   14.88    7.30    7.30  42.829  271.983 .114150    67     22  128.2   84   18  523920 2 4  500608 53248 
 359.39773  80.00892   -3535.74 785200.49  3375197.30  4160394.19   .039 -69765995.01377  80.11078 3378733.04  1   -6.53   26.13   14.91    5.44    5.44  41.930  244.368 .104715    67     22  128.2   76   16  523814 4 4  500608 53248 
 359.38703  80.00386   -3537.15 785042.29  3375196.40  4160235.08   .040 -69765994.91377  80.10577 3378733.56  1   -6.23   30.03   14.91    6.20    6.20  41.930  290.571 .124463    67     22  128.2   90   17  523708 2 1  500608 53248 
 359.37633  79.99880   -3538.53 784884.07  3375195.54  4160075.99   .040 -69765994.81377  80.10076 3378734.07  1   -5.94   33.93   14.87    7.53    7.53  43.128  239.713 .099786    67     22  128.2   74   18  523602 4 2  500608 53248 
 359.36564  79.99374   -3538.55 784724.50  3375196.03  4159916.92   .041 -69765994.71377  80.09575 3378734.59  1   -6.23   30.03   14.88    6.28    6.28  42.829  274.357 .114960    67     22  128.2   85   17  523496 2 1  500608 53248 
 359.35373  79.98843   18650.57 762375.90  3397385.70  4159758.09   .042 -69765994.61391  80.08982 3378735.13  3  -29.17   52.00   14.88   16.14   16.14  42.829   54.804 .021674    67     24   46.5   21   13  508602 4 1  500608 53248 
 359.34430  79.98362   -3538.46 784405.29  3375197.16  4159598.81   .043 -69765994.51376  80.08572 3378735.62  1   -6.53   26.13   14.90    5.38    5.38  42.230  257.343 .109271    67     22  128.2   80   16  523284 2 4  500608 53248 
 359.33359  79.97854   -3538.50 784245.79  3375197.64  4159439.77   .044 -69765994.41376  80.08069 3378736.14  1   -6.23   30.03   14.90    6.09    6.09  42.230  319.790 .135732    67     22  128.2   99   17  523177 4 4  500608 53248 
 359.32280  79.97343   -3539.23 784086.99  3375197.43  4159280.76   .045 -69765994.31376  80.07564 3378736.66  1   -6.23   30.03   14.85    6.18    6.18  43.727  297.061 .121717    67     22  128.2   92   17  523071 2 2  500608 53248 
