 153.97957  73.30223   -4452.22 778275.41  3375154.36  4153355.67   .697 -72376879.64050  73.46643 3379606.58  2   -9.19   78.66   14.95   20.03   20.03  40.708  216.713 .093974  1296     20   77.9   63   16  519196 2 2  499840 53248 
 153.97186  73.29543   -4453.55 778129.54  3375154.18  4153208.23   .704 -72376879.54049  73.45969 3379607.73  2   -9.19   78.66   14.96   20.38   20.38  40.423  206.724 .090240  1296     20   77.9   60   16  519099 1 2  499840 53248 
 153.96416  73.28863   -4458.35 777987.19  3375150.52  4153060.80   .711 -72376879.44049  73.45295 3379608.88  2   -6.61  113.16   14.97   33.68   33.68  40.138  215.696 .094789  1296     20   77.9   60   21  519002 3 3  499840 53248 
 153.95647  73.28183   -4457.26 777838.95  3375152.76  4152913.39   .718 -72376879.34049  73.44621 3379610.03  2   -9.71   71.76   14.96   18.98   18.98  40.423  178.576 .077895  1296     20   77.9   52   15  518905 2 1  499840 53248 
 153.94878  73.27503   -4458.92 777693.50  3375152.25  4152766.00   .725 -72376879.24049  73.43947 3379611.17  2   -9.71   71.76   14.96   18.47   18.47  40.423  191.858 .083657  1296     20   77.9   56   15  518809 1 4  499840 53248 
 153.94110  73.26824   -4458.50 777546.01  3375153.82  4152618.62   .732 -72376879.14048  73.43273 3379612.32  2   -9.19   78.66   14.95   20.03   20.03  40.708  216.713 .093798  1296     20   77.9   63   16  518709 3 1  499840 53248 
 153.93342  73.26144   -4458.23 777398.69  3375155.24  4152471.26   .739 -72376879.04048  73.42599 3379613.47  2   -9.71   71.76   14.96   17.83   17.83  40.423  211.891 .092322  1296     20   77.9   62   15  518612 2 4  499840 53248 
 153.92576  73.25464   -4457.46 777250.89  3375157.16  4152323.92   .746 -72376878.94048  73.41925 3379614.62  2   -9.71   71.76   14.95   18.85   18.85  40.708  181.890 .078666  1296     20   77.9   53   15  518513 4 4  499840 53248 
 153.91810  73.24784   -4459.23 777105.66  3375156.54  4152176.59   .752 -72376878.84048  73.41251 3379615.77  2   -9.71   71.76   14.94   18.98   18.98  40.992  178.576 .076668  1296     20   77.9   52   15  518416 3 3  499840 53248 
 153.91061  73.24109   -4458.63 776958.04  3375158.28  4152029.28   .759 -72376878.74047  73.40582 3379616.91  2   -9.19   78.66   14.97   19.06   19.06  40.138  250.202 .109663  1296     20   77.9   73   16  518317 2 1  499840 53248 
 153.90318  73.23436   -4458.52 776810.92  3375159.53  4151881.99   .766 -72376878.64047  73.39915 3379618.05  2   -8.68   85.56   14.96   22.29   22.29  40.423  221.593 .096403  1296     20   77.9   64   17  518219 1 2  499840 53248 
 153.89576  73.22764   -4454.58 776659.99  3375164.61  4151734.71   .772 -72376878.54047  73.39248 3379619.19  2   -8.67   85.56   14.94   21.29   21.29  40.992  251.609 .107899  1296     20   77.9   73   17  518118 3 3  499840 53248 
 153.88834  73.22091   -4449.88 776508.34  3375170.45  4151587.44   .779 -72376878.44046  73.38581 3379620.33  2   -9.19   78.66   14.96   20.03   20.03  40.423  216.713 .094207  1296     20   77.9   63   16  518017 2 1  499840 53248 
 153.88093  73.21418   -4449.02 776360.54  3375172.45  4151440.20   .785 -72376878.34046  73.37914 3379621.47  2   -9.71   71.76   14.96   18.72   18.72  40.423  185.209 .080481  1296     20   77.9   54   15  517919 1 1  499840 53248 
 153.87353  73.20745   -4451.66 776216.28  3375170.94  4151292.96   .791 -72376878.24046  73.37247 3379622.61  2   -8.67   85.56   14.94   22.97   22.97  40.992  205.032 .087825  1296     20   77.9   59   17  517822 3 3  499840 53248 
 153.86613  73.20071   -4454.60 776072.34  3375169.15  4151145.75   .798 -72376878.14046  73.36580 3379623.75  2   -8.68   85.56   14.97   22.29   22.29  40.138  221.593 .096902  1296     20   77.9   64   17  517726 1 1  499840 53248 
 153.85874  73.19398   -4455.31 775926.22  3375169.58  4150998.55   .804 -72376878.04045  73.35912 3379624.89  2   -9.71   71.76   14.96   20.10   20.10  40.423  155.526 .067507  1296     20   77.9   45   15  517629 4 3  499840 53248 
 153.85135  73.18725   -4457.39 775781.48  3375168.64  4150851.37   .811 -72376877.94045  73.35245 3379626.03  2   -9.70   71.76   14.92   18.03   18.03  41.562  205.201 .086596  1296     20   77.9   60   15  517533 3 4  499840 53248 
 153.84397  73.18052   -4459.98 775637.28  3375167.19  4150704.21   .817 -72376877.84045  73.34578 3379627.17  2   -8.68   85.56   14.98   22.16   22.16  39.854  224.916 .098947  1296     20   77.9   65   17  517436 1 2  499840 53248 
 153.83681  73.17386   -4460.51 775490.95  3375167.79  4150557.06   .824 -72376877.74044  73.33918 3379628.30  2   -9.19   78.66   14.97   20.63   20.63  40.138  200.082 .087364  1296     20   77.9   58   16  517338 4 2  499840 53248 
 153.82973  73.16722   -4459.37 775342.96  3375170.05  4150409.93   .830 -72376877.64044  73.33259 3379629.42  2   -8.68   85.56   14.96   21.19   21.19  40.423  254.958 .110500  1296     20   77.9   74   17  517239 3 1  499840 53248 
 153.82265  73.16058   -4457.27 775194.03  3375173.28  4150262.81   .835 -72376877.54044  73.32601 3379630.55  2   -9.19   78.66   14.93   20.50   20.50  41.277  203.401 .086297  1296     20   77.9   59   16  517141 2 4  499840 53248 
 153.81558  73.15394   -4456.20 775046.18  3375175.47  4150115.71   .841 -72376877.44044  73.31943 3379631.68  2   -8.67   85.56   14.95   22.55   22.55  40.708  214.957 .092441  1296     20   77.9   62   17  517041 4 2  499840 53248 
 153.80852  73.14730   -4454.31 774897.52  3375178.49  4149968.63   .847 -72376877.34043  73.31285 3379632.80  2   -9.71   71.76   14.95   18.35   18.35  40.708  195.189 .083907  1296     20   77.9   57   15  516943 3 3  499840 53248 
 153.80146  73.14066   -4453.78 774750.24  3375180.15  4149821.56   .853 -72376877.24043  73.30626 3379633.93  2   -9.71   71.76   14.95   18.35   18.35  40.708  195.189 .083875  1296     20   77.9   57   15  516845 1 2  499840 53248 
 153.79440  73.13402   -4450.63 774600.37  3375184.43  4149674.51   .859 -72376877.14043  73.29968 3379635.06  2   -9.71   71.76   14.95   19.92   19.92  40.708  158.800 .068212  1296     20   77.9   46   15  516744 4 1  499840 53248 
 153.78736  73.12738   -4446.45 774449.49  3375189.74  4149527.47   .865 -72376877.04042  73.29310 3379636.19  2   -9.19   78.66   14.93   19.61   19.61  41.277  230.077 .097428  1296     20   77.9   67   16  516644 3 4  499840 53248 
 153.78032  73.12074   -4446.78 774303.16  3375190.53  4149380.46   .871 -72376876.94042  73.28651 3379637.31  2   -8.67   85.56   14.94   23.79   23.79  40.992  188.583 .080381  1296     20   77.9   54   17  516546 1 2  499840 53248 
 153.77328  73.11410   -4448.52 774158.24  3375189.93  4149233.45   .877 -72376876.84042  73.27993 3379638.44  2   -9.19   78.66   14.92   20.38   20.38  41.562  206.724 .086874  1296     20   77.9   60   16  516449 4 2  499840 53248 
 153.76625  73.10745   -4451.91 774015.03  3375187.66  4149086.47   .883 -72376876.74042  73.27334 3379639.57  2   -9.71   71.76   14.98   20.29   20.29  39.854  152.260 .066704  1296     20   77.9   44   15  516354 2 1  499840 53248 
 153.75922  73.10081   -4452.51 773869.04  3375188.19  4148939.50   .889 -72376876.64041  73.26676 3379640.70  2   -8.68   85.56   14.96   22.04   22.04  40.423  228.242 .098545  1296     20   77.9   66   17  516257 1 4  499840 53248 
 153.75220  73.09417   -4451.99 773721.94  3375189.84  4148792.54   .895 -72376876.54041  73.26018 3379641.83  2   -9.71   71.76   14.95   18.35   18.35  40.708  195.189 .083653  1296     20   77.9   57   15  516158 4 1  499840 53248 
 153.74519  73.08753   -4450.39 773573.80  3375192.57  4148645.61   .901 -72376876.44041  73.25359 3379642.96  2  -10.22   64.86   14.93   17.06   17.06  41.277  163.700 .069163  1296     20   77.9   48   14  516060 2 1  499840 53248 
 153.73818  73.08088   -4452.44 773429.34  3375191.65  4148498.69   .907 -72376876.34040  73.24701 3379644.09  2   -9.71   71.76   14.98   18.72   18.72  39.854  185.209 .081015  1296     20   77.9   54   15  515964 1 3  499840 53248 
 153.73118  73.07424   -4455.40 773285.81  3375189.82  4148351.78   .913 -72376876.24040  73.24042 3379645.22  2   -9.19   78.66   14.95   20.38   20.38  40.708  206.724 .088497  1296     20   77.9   60   16  515867 4 2  499840 53248 
 153.72418  73.06760   -4456.95 773140.89  3375189.41  4148204.89   .919 -72376876.14040  73.23383 3379646.35  2   -8.67   85.56   14.94   22.29   22.29  40.992  221.593 .094168  1296     20   77.9   64   17  515771 2 4  499840 53248 
 153.71719  73.06095   -4457.81 772995.32  3375189.67  4148058.02   .925 -72376876.04040  73.22725 3379647.49  2   -9.71   71.76   14.96   18.98   18.98  40.423  178.576 .076928  1296     20   77.9   52   15  515674 1 1  499840 53248 
 153.71021  73.05431   -4456.83 772847.94  3375191.78  4147911.17   .931 -72376875.94039  73.22066 3379648.62  2   -9.71   71.76   14.97   17.93   17.93  40.138  208.544 .090440  1296     20   77.9   61   15  515575 4 1  499840 53248 
 153.70323  73.04767   -4455.09 772699.80  3375194.66  4147764.33   .937 -72376875.84039  73.21407 3379649.75  2  -10.22   64.86   14.92   16.46   16.46  41.562  180.332 .075498  1296     20   77.9   53   14  515477 2 1  499840 53248 
 153.69626  73.04102   -4454.03 772552.38  3375196.85  4147617.51   .943 -72376875.74039  73.20749 3379650.88  2   -9.19   78.66   14.96   20.38   20.38  40.423  206.724 .088951  1296     20   77.9   60   16  515379 1 4  499840 53248 
 153.68929  73.03438   -4454.51 772406.52  3375197.51  4147470.70   .949 -72376875.64039  73.20090 3379652.02  2   -9.71   71.76   14.94   18.35   18.35  40.992  195.189 .082790  1296     20   77.9   57   15  515281 4 3  499840 53248 
 153.68233  73.02773   -4454.34 772260.05  3375198.81  4147323.91   .955 -72376875.54038  73.19431 3379653.15  2   -9.71   71.76   14.95   17.14   17.14  40.708  238.762 .101941  1296     20   77.9   70   15  515184 2 4  499840 53248 
 153.67538  73.02109   -4455.54 772114.96  3375198.75  4147177.14   .961 -72376875.44038  73.18773 3379654.28  2   -9.71   71.76   14.96   18.03   18.03  40.423  205.201 .088196  1296     20   77.9   60   15  515087 1 2  499840 53248 
 153.66843  73.01444   -4458.40 771971.57  3375197.01  4147030.38   .967 -72376875.34038  73.18114 3379655.42  2   -8.16   92.46   14.98   24.61   24.61  39.854  226.524 .098715  1296     20   77.9   65   18  514990 3 3  499840 53248 
 153.66149  73.00780   -4458.11 771825.04  3375198.45  4146883.64   .973 -72376875.24037  73.17455 3379656.55  2   -9.19   78.66   14.97   21.51   21.51  40.138  180.258 .077966  1296     20   77.9   52   16  514893 2 2  499840 53248 
 153.65455  73.00115   -4457.84 771678.57  3375199.85  4146736.92   .979 -72376875.14037  73.16796 3379657.69  2   -8.67   85.56   14.94   22.16   22.16  40.992  224.916 .095219  1296     20   77.9   65   17  514795 4 4  499840 53248 
 153.64762  72.99450   -4456.48 771531.03  3375202.34  4146590.21   .985 -72376875.04037  73.16137 3379658.82  2   -8.68   85.56   14.98   21.70   21.70  39.854  238.240 .103702  1296     20   77.9   69   17  514696 3 1  499840 53248 
 153.64069  72.98786   -4455.94 771384.33  3375204.02  4146443.52   .991 -72376874.94037  73.15479 3379659.96  2   -9.19   78.66   14.96   21.68   21.68  40.423  176.972 .075919  1296     20   77.9   51   16  514599 2 2  499840 53248 
 153.63377  72.98121   -4458.52 771240.79  3375202.58  4146296.84   .997 -72376874.84036  73.14820 3379661.10  2   -9.70   71.76   14.92   18.59   18.59  41.562  188.532 .078633  1296     20   77.9   55   15  514504 1 3  499840 53248 
 153.62715  72.97465   -4461.65 771097.67  3375200.57  4146150.18  1.002 -72376874.74036  73.14169 3379662.22  2   -9.20   78.66   14.98   20.63   20.63  39.854  200.082 .086994  1296     20   77.9   58   16  514408 3 4  499840 53248 
 153.62062  72.96812   -4463.17 770952.93  3375200.16  4146003.54  1.007 -72376874.64036  73.13522 3379663.33  2   -8.16   92.46   14.95   24.47   24.47  40.708  229.834 .097797  1296     20   77.9   66   18  514311 1 3  499840 53248 
 153.61410  72.96159   -4462.62 770806.14  3375201.83  4145856.91  1.013 -72376874.54036  73.12875 3379664.45  2   -8.67   85.56   14.93   22.16   22.16  41.277  224.916 .094348  1296     20   77.9   65   17  514213 4 4  499840 53248 
 153.60759  72.95506   -4461.50 770658.81  3375204.07  4145710.30  1.018 -72376874.44035  73.12228 3379665.56  2   -9.19   78.66   14.96   19.23   19.23  40.423  243.484 .104255  1296     20   77.9   71   16  514115 3 3  499840 53248 
 153.60108  72.94853   -4460.26 770511.37  3375206.42  4145563.71  1.023 -72376874.34035  73.11580 3379666.68  2   -9.71   71.76   14.97   18.85   18.85  40.138  181.890 .078405  1296     20   77.9   53   15  514017 1 1  499840 53248 
 153.59457  72.94200   -4459.53 770364.49  3375208.26  4145417.13  1.029 -72376874.24035  73.10933 3379667.80  2   -8.67   85.56   14.93   24.16   24.16  41.277  182.043 .076276  1296     20   77.9   52   17  513918 4 3  499840 53248 
 153.58159  72.92894   -4452.50 770065.18  3375217.53  4145124.03  1.039 -72376874.04034  73.09638 3379670.03  2   -9.19   78.66   14.95   21.20   21.20  40.708  186.847 .079323  1297     22   77.9   54   16  513719 1 1  499840 53248 
 153.57509  72.92241   -4455.27 769921.85  3375215.88  4144977.50  1.044 -72376873.94034  73.08991 3379671.15  2   -9.71   71.76   14.95   19.42   19.42  40.708  168.663 .071576  1297     22   77.9   49   15  513623 4 1  499840 53248 
 153.56861  72.91588   -4458.10 769778.61  3375214.17  4144830.99  1.050 -72376873.84034  73.08343 3379672.27  2   -8.67   85.56   14.94   23.28   23.28  40.992  198.437 .083596  1297     22   77.9   57   17  513527 3 1  499840 53248 
 153.56251  72.90947   -4459.70 769633.98  3375213.66  4144684.50  1.054 -72376873.74033  73.07707 3379673.37  2   -8.68   85.56   14.97   23.45   23.45  40.138  195.147 .083927  1297     22   77.9   56   17  513431 1 1  499840 53248 
 153.55653  72.90309   -4460.90 769488.89  3375213.56  4144538.02  1.059 -72376873.64033  73.07075 3379674.46  2   -9.19   78.66   14.95   20.38   20.38  40.708  206.724 .087630  1297     22   77.9   60   16  513334 4 2  499840 53248 
 153.55056  72.89671   -4463.73 769345.46  3375211.82  4144391.55  1.063 -72376873.54033  73.06442 3379675.55  2   -7.65   99.36   14.98   27.66   27.66  39.854  218.365 .094513  1297     22   77.9   62   19  513238 2 3  499840 53248 
 153.54459  72.89033   -4464.14 769199.63  3375212.50  4144245.11  1.067 -72376873.44032  73.05810 3379676.64  2   -9.19   78.66   14.97   20.26   20.26  40.138  210.050 .090235  1297     22   77.9   61   16  513142 1 3  499840 53248 
 153.53862  72.88395   -4466.60 769055.87  3375211.14  4144098.68  1.072 -72376873.34032  73.05177 3379677.74  2   -9.71   71.76   14.96   17.83   17.83  40.423  211.891 .090351  1297     22   77.9   62   15  513046 4 4  499840 53248 
 153.53267  72.87757   -4466.30 768909.37  3375212.54  4143952.27  1.076 -72376873.24032  73.04545 3379678.83  2   -9.71   71.76   14.94   17.73   17.73  40.992  215.241 .090470  1297     22   77.9   63   15  512948 2 1  499840 53248 
