 290.70149  80.85799   -4659.08 777495.04  3373887.58  4150597.92  2.317 -69128153.13930  80.95153 3378546.66  1   -4.77   49.53   14.91   16.48   14.13  41.930  126.785 .053268   110     22  126.0   36   22  518673 1 3  487296 53248 
 290.68511  80.85145   -4649.87 777323.04  3373897.36  4150439.68  2.311 -69128153.03929  80.94506 3378547.23  1   -3.61   65.13   14.92   23.15   21.54  41.631  154.080 .065173   110     22  126.0   42   26  518557 3 3  487296 53248 
 290.66875  80.84492   -4642.99 777153.39  3373904.82  4150281.45  2.305 -69128152.93929  80.93859 3378547.81  1   -3.89   61.23   14.90   26.34   24.94  42.230  128.339 .053491   110     22  126.0   32   25  518444 4 4  487296 53248 
 290.65241  80.83838   -4633.38 776981.04  3373915.00  4150123.24  2.300 -69128152.83929  80.93212 3378548.38  1   -3.02   72.93   14.90   25.47   24.01  42.230  175.837 .073256   110     22  126.0   48   28  518329 2 4  487296 53248 
 290.63610  80.83185   -4627.47 776812.40  3373921.49  4149965.05  2.294 -69128152.73929  80.92565 3378548.96  1   -4.48   53.43   14.93   16.98   14.71  41.331  146.441 .062309   110     22  126.0   42   23  518217 4 4  487296 53248 
 290.61981  80.82531   -4619.68 776641.93  3373929.86  4149806.87  2.289 -69128152.63928  80.91918 3378549.53  1   -2.72   76.83   14.88   29.17   27.91  42.829  171.510 .070392   110     20  126.0   45   29  518102 1 1  487296 53248 
 290.60354  80.81878   -4611.79 776471.37  3373938.31  4149648.70  2.283 -69128152.53928  80.91271 3378550.11  1   -3.02   72.93   14.91   27.10   25.74  41.930  165.569 .069380   110     20  126.0   44   28  517989 2 4  487296 53248 
 290.58729  80.81224   -4604.44 776301.38  3373946.25  4149490.55  2.277 -69128152.43928  80.90623 3378550.69  1   -3.31   69.03   14.90   25.09   23.61  42.230  159.760 .066442   110     20  126.0   43   27  517875 4 3  487296 53248 
 290.57107  80.80570   -4597.48 776131.81  3373953.78  4149332.41  2.272 -69128152.33927  80.89976 3378551.26  1   -3.90   61.23   14.91   20.11   18.23  41.930  159.698 .066861   110     20  126.0   45   25  517763 1 3  487296 53248 
 290.55487  80.79917   -4590.85 775962.59  3373960.99  4149174.29  2.266 -69128152.23927  80.89329 3378551.84  1   -5.94   33.93   14.91   11.13   11.13  41.930   88.605 .037080   110     20  126.0   26   18  517651 3 3  487296 53248 
 290.53869  80.79263   -4585.59 775794.77  3373966.83  4149016.19  2.261 -69128152.13927  80.88682 3378552.42  1   -3.31   69.03   14.92   22.53   20.87  41.631  181.654 .076534   110     20  126.0   51   27  517538 1 4  487296 53248 
 290.52254  80.78609   -4581.93 775628.56  3373971.07  4148858.09  2.255 -69128152.03927  80.88034 3378553.00  1   -4.19   57.33   14.90   17.80   15.65  42.230  163.351 .067818   110     20  126.0   47   24  517427 2 2  487296 53248 
 290.50642  80.77956   -4578.68 775462.80  3373974.90  4148700.02  2.249 -69128151.93927  80.87387 3378553.58  1   -2.43   80.73   14.89   27.21   25.85  42.529  203.190 .083727   110     20  126.0   56   30  517315 4 3  487296 53248 
 290.49032  80.77302   -4578.25 775299.89  3373975.91  4148541.96  2.244 -69128151.83926  80.86740 3378554.16  1   -5.35   41.73   14.89   12.43    9.08  42.529  128.424 .052897   110     20  126.0   38   20  517209 1 3  487296 53248 
 290.47424  80.76649   -4578.43 775137.63  3373976.30  4148383.91  2.238 -69128151.73926  80.86093 3378554.73  1   -2.73   76.83   14.90   28.66   27.38  42.230  173.868 .072092   110     20  126.0   46   29  517098 3 1  487296 53248 
 290.44215  80.75341   -4578.52 774812.87  3373977.38  4148067.86  2.227 -69128151.53925  80.84799 3378555.90  1   -3.60   65.13   14.91   23.55   21.97  41.930  151.494 .063211   111     24  126.0   41   26  516883 2 4  487296 53248 
 290.42615  80.74688   -4581.71 774653.69  3373974.77  4147909.86  2.221 -69128151.43925  80.84152 3378556.48  1   -6.23   30.03   14.90    9.10    9.10  42.230   89.419 .037030   111     24  126.0   27   17  516778 4 4  487296 53248 
 290.41017  80.74034   -4587.53 774497.16  3373969.53  4147751.87  2.216 -69128151.33925  80.83505 3378557.06  1   -3.89   61.23   14.88   21.62   19.89  42.829  145.846 .059529   111     24  126.0   40   25  516672 1 1  487296 53248 
 290.39422  80.73381   -4595.80 774343.11  3373961.84  4147593.90  2.210 -69128151.23925  80.82858 3378557.64  1   -3.02   72.93   14.90   26.64   25.25  42.230  168.033 .069530   111     24  126.0   45   28  516569 3 4  487296 53248 
 290.37829  80.72728   -4605.79 774190.81  3373952.44  4147435.94  2.205 -69128151.13924  80.82211 3378558.22  1   -1.85   88.53   14.91   35.79   34.77  41.930  190.176 .079224   111     24  126.0   48   32  516466 4 3  487296 53248 
 290.36239  80.72075   -4619.80 774042.55  3373939.01  4147278.00  2.199 -69128151.03924  80.81565 3378558.80  1   -3.89   61.23   14.90   24.02   22.47  42.230  133.736 .055296   111     24  126.0   35   25  516369 2 3  487296 53248 
 290.34651  80.71422   -4632.05 773892.57  3373927.34  4147120.07  2.193 -69128150.93924  80.80918 3378559.39  1   -3.60   65.13   14.90   27.04   25.67  42.230  138.241 .057136   111     24  126.0   35   26  516268 3 1  487296 53248 
 290.33066  80.70769   -4647.86 773746.16  3373912.11  4146962.16  2.188 -69128150.83923  80.80272 3378559.97  1   -1.26   96.33   14.87   44.88   44.07  43.128  198.860 .080448   111     24  126.0   46   34  516170 1 4  487296 53248 
 290.31482  80.70115   -4658.32 773594.43  3373902.23  4146804.26  2.182 -69128150.73923  80.79625 3378560.56  1   -1.84   88.53   14.86   29.89   28.66  43.428  222.295 .089273   111     24  126.0   61   32  516069 2 4  487296 53248 
 290.29901  80.69462   -4671.01 773444.95  3373890.13  4146646.38  2.176 -69128150.63923  80.78978 3378561.14  1   -2.14   84.63   14.88   39.02   38.09  42.829  174.893 .071191   111     24  126.0   41   31  515969 4 4  487296 53248 
 290.28320  80.68808   -4677.33 773289.13  3373884.40  4146488.51  2.171 -69128150.53923  80.78330 3378561.73  1   -2.14   84.63   14.92   40.41   39.51  41.631  174.438 .073020   111     24  126.0   40   31  515865 1 1  487296 53248 
 290.26742  80.68154   -4684.93 773134.61  3373877.39  4146330.66  2.165 -69128150.43922  80.77683 3378562.31  1   -3.31   69.03   14.92   27.18   25.82  41.631  150.424 .062942   111     24  126.0   39   27  515763 3 4  487296 53248 
 290.25166  80.67500   -4690.05 772977.63  3373872.85  4146172.82  2.160 -69128150.33922  80.77035 3378562.90  1   -4.48   53.43   14.92   18.94   16.93  41.631  126.746 .053013   111     24  126.0   35   23  515659 1 2  487296 53248 
 290.23590  80.66846   -4689.21 772814.71  3373874.28  4146015.00  2.154 -69128150.23922  80.76387 3378563.49  1   -4.48   53.43   14.89   27.39   26.04  42.529  110.421 .045190   111     24  126.0   25   23  515550 2 2  487296 53248 
 290.22016  80.66191   -4682.28 772645.72  3373881.79  4145857.19  2.148 -69128150.13921  80.75739 3378564.07  1   -3.89   61.23   14.90   26.34   24.94  42.230  128.339 .052873   111     24  126.0   32   25  515437 4 4  487296 53248 
 290.20443  80.65535   -4670.22 772471.62  3373894.44  4145699.40  2.143 -69128150.03921  80.75089 3378564.66  1   -4.19   57.33   14.89   21.34   19.58  42.529  129.959 .053139   111     24  126.0   35   24  515321 1 1  487296 53248 
 290.18873  80.64880   -4658.66 772298.04  3373906.60  4145541.62  2.137 -69128149.93921  80.74440 3378565.25  1   -3.90   61.23   14.91   25.45   23.99  41.930  129.892 .053846   111     24  126.0   33   25  515205 2 2  487296 53248 
 290.17303  80.64223   -4638.49 772115.87  3373927.35  4145383.86  2.132 -69128149.83921  80.73790 3378565.84  1   -1.26   96.33   14.90   38.96   38.03  42.230  206.881 .085113   111     24  126.0   52   34  515081 4 1  487296 53248 
 290.15735  80.63567   -4621.75 771937.16  3373944.68  4145226.11  2.126 -69128149.73920  80.73141 3378566.43  2   -7.63   99.36   14.91   34.29   34.29  41.930  152.708 .063246   111     22   79.2   41   19  514967 1 2  487296 53248 
 290.14171  80.62911   -4606.92 771760.37  3373960.11  4145068.38  2.120 -69128149.63920  80.72491 3378567.03  1   -4.19   57.33   14.93   19.16   17.18  41.331  145.883 .061266   111     20  126.0   41   24  514846 3 1  487296 53248 
 290.12608  80.62255   -4593.06 771584.60  3373974.55  4144910.67  2.115 -69128149.53920  80.71842 3378567.62  1   -5.36   41.73   14.90   13.33   10.28  42.230  113.475 .046621   111     20  126.0   33   20  514730 1 1  487296 53248 
 290.11048  80.61599   -4579.79 771409.44  3373988.42  4144752.96  2.109 -69128149.43920  80.71192 3378568.21  1   -2.44   80.73   14.92   30.74   29.55  41.631  179.830 .074912   111     20  126.0   47   30  514611 2 1  487296 53248 
 290.09490  80.60943   -4567.32 771235.11  3374001.48  4144595.28  2.103 -69128149.33920  80.70543 3378568.80  1   -4.48   53.43   14.93   18.58   16.53  41.331  129.412 .054275   111     20  126.0   36   23  514496 4 3  487296 53248 
 290.07934  80.60287   -4555.94 771061.89  3374013.45  4144437.60  2.098 -69128149.23919  80.69893 3378569.40  1   -4.48   53.43   14.89   16.07   13.65  42.529  161.371 .065743   111     20  126.0   47   23  514381 1 2  487296 53248 
 290.06381  80.59632   -4549.27 770893.40  3374020.72  4144279.95  2.092 -69128149.13919  80.69244 3378569.99  1   -3.60   65.13   14.90   21.84   20.13  42.230  164.984 .067661   111     20  126.0   46   26  514268 3 4  487296 53248 
 290.04831  80.58976   -4544.71 770727.05  3374025.88  4144122.30  2.087 -69128149.03919  80.68595 3378570.58  1   -3.89   61.23   14.89   18.34   16.26  42.529  186.366 .075860   111     20  126.0   54   25  514157 1 1  487296 53248 
 290.03283  80.58321   -4542.60 770563.19  3374028.58  4143964.68  2.081 -69128148.93918  80.67946 3378571.18  1   -5.06   45.63   14.90   13.80   10.88  42.230  136.380 .055883   111     20  126.0   40   21  514049 2 4  487296 53248 
 290.01738  80.57665   -4544.88 770403.75  3374026.89  4143807.06  2.075 -69128148.83918  80.67297 3378571.77  1   -5.36   41.73   14.93   11.46   11.46  41.331  153.062 .064055   111     20  126.0   46   20  513942 3 2  487296 53248 
 290.00195  80.57010   -4550.30 770247.48  3374022.06  4143649.47  2.070 -69128148.73918  80.66648 3378572.37  1   -5.35   41.73   14.88   12.43    9.08  42.829  128.424 .051844   111     20  126.0   38   20  513838 1 1  487296 53248 
 289.98655  80.56355   -4557.45 770092.95  3374015.51  4143491.88  2.064 -69128148.63918  80.66000 3378572.96  1   -6.23   30.03   14.89    7.48    7.48  42.529  142.384 .057862   111     22  126.0   44   17  513736 2 4  487296 53248 
 289.97117  80.55700   -4566.74 769940.61  3374006.81  4143334.32  2.059 -69128148.53917  80.65351 3378573.56  1   -5.95   33.93   14.93    8.53    8.53  41.331  156.392 .065370   111     22  126.0   48   18  513633 4 1  487296 53248 
 289.95581  80.55045   -4575.42 769787.65  3373998.74  4143176.76  2.053 -69128148.43917  80.64703 3378574.15  1   -5.35   41.73   14.89   11.27   11.27  42.529  159.297 .064683   111     22  126.0   48   20  513532 1 4  487296 53248 
 289.94047  80.54390   -4583.21 769633.85  3373991.54  4143019.23  2.047 -69128148.33917  80.64054 3378574.75  1   -5.36   41.73   14.91   11.90   11.90  41.930  140.670 .057913   111     22  126.0   42   20  513429 3 4  487296 53248 
 289.92515  80.53735   -4586.92 769475.99  3373988.42  4142861.70  2.042 -69128148.23917  80.63405 3378575.34  1   -4.77   49.53   14.91   13.43   10.41  41.930  187.380 .077111   111     22  126.0   56   22  513323 1 1  487296 53248 
 289.90985  80.53079   -4591.18 769318.70  3373984.76  4142704.20  2.036 -69128148.13916  80.62756 3378575.94  1   -4.77   49.53   14.90   14.17   11.34  42.230  165.668 .067665   111     22  126.0   49   22  513218 2 2  487296 53248 
 289.89456  80.52423   -4591.35 769157.35  3373985.19  4142546.70  2.030 -69128148.03916  80.62107 3378576.54  1   -3.02   72.93   14.90   24.53   23.01  42.230  184.086 .075156   111     22  126.0   51   28  513109 4 3  487296 53248 
 289.87928  80.51767   -4590.52 768995.02  3373986.62  4142389.23  2.025 -69128147.93916  80.61457 3378577.14  1   -5.35   41.73   14.89   14.39   11.62  42.529  102.104 .041375   111     22  126.0   29   20  513003 1 3  487296 53248 
 289.86403  80.51111   -4587.69 768830.71  3373990.05  4142231.76  2.019 -69128147.83915  80.60807 3378577.74  1   -4.77   49.53   14.91   15.02   12.39  41.930  147.366 .060543   111     22  126.0   43   22  512892 3 1  487296 53248 
 289.84880  80.50455   -4584.68 768666.24  3373993.66  4142074.32  2.014 -69128147.73915  80.60158 3378578.34  1   -3.60   65.13   14.91   22.79   21.14  41.930  156.730 .064362   111     22  126.0   43   26  512782 4 4  487296 53248 
